"id","station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","WindkmhDir","WindkmhGust","WindkmhInt"
1818,8548,2014-07-30,25,33.2,16.1,"NNE",36,9.9
1819,8562,2014-07-30,23.9,33.9,16.8,"SW",NA,8.9
1820,8570,2014-07-30,26.8,33.9,20.3,"NNE",36,12.3
1821,8541,2014-07-30,19.1,24,16.2,"CAL",NA,0
1824,8558,2014-07-30,22.9,33.8,15.8,"W",18,5.4
1828,8522,2014-07-30,22.6,24.4,20.8,"W",NA,2.9
1829,8521,2014-07-30,22,25.8,20.3,"NNE",32.4,16.2
1830,8521,2014-07-30,22,25.8,20.3,"NNE",32.4,16.2
1831,8521,2014-07-30,22,25.8,20.3,"NNE",32.4,16.2
1833,8521,2014-07-30,22,25.8,20.3,"NNE",32.4,16.2
1834,8567,2014-07-30,22.9,30.3,15.5,"NNW",43.2,7.2
1835,8558,2014-07-30,22.9,33.8,15.8,"W",18,5.4
1836,8570,2014-07-31,27.1,35.1,18.1,"W",32.4,8.7
1837,8548,2014-07-31,24.4,34.9,15.4,"W",43.2,9.3
1838,8575,2014-07-31,22.1,30.2,14,"W",28.8,6.3
1839,8521,2014-07-31,22,24.6,20.5,"NNW",NA,10.4
1842,8551,2014-07-31,22.8,31.4,15.5,"CAL",25.2,0
1843,8548,2014-07-31,24.4,34.9,15.4,"W",43.2,9.3
1844,8521,2014-07-31,22,24.6,20.5,"NNW",NA,10.4
1845,8567,2014-07-31,23.7,31.1,15.9,"WNW",18,4.4
1847,8521,2014-07-31,22,24.6,20.5,"NNW",NA,10.4
1848,8568,2014-07-31,20.5,25.4,17.3,"ESE",NA,4.8
1849,8570,2014-07-31,27.1,35.1,18.1,"W",32.4,8.7
1851,8567,2014-07-31,23.7,31.1,15.9,"WNW",18,4.4
1852,8521,2014-08-01,22.4,25.4,19.7,"NNW",NA,9
1853,8521,2014-08-01,22.4,25.4,19.7,"NNW",NA,9
1854,8558,2014-08-01,21.4,28.9,16.9,"WSW",43.2,14.4
1855,8567,2014-08-01,22,31.2,13.2,"WSW",28.8,7.1
1856,8561,2014-08-01,21.9,28,18.5,"W",36,17.1
1857,8521,2014-08-01,22.4,25.4,19.7,"NNW",NA,9
1858,8548,2014-08-01,19.9,26.1,16,"W",28.8,9.3
1859,8521,2014-08-01,22.4,25.4,19.7,"NNW",NA,9
1860,8548,2014-08-01,19.9,26.1,16,"W",28.8,9.3
1861,8567,2014-08-01,22,31.2,13.2,"WSW",28.8,7.1
1862,8567,2014-08-01,22,31.2,13.2,"WSW",28.8,7.1
1864,8567,2014-08-01,22,31.2,13.2,"WSW",28.8,7.1
1865,8521,2014-08-01,22.4,25.4,19.7,"NNW",NA,9
1866,8567,2014-08-01,22,31.2,13.2,"WSW",28.8,7.1
1867,8567,2014-08-01,22,31.2,13.2,"WSW",28.8,7.1
1868,8567,2014-08-01,22,31.2,13.2,"WSW",28.8,7.1
1869,8558,2014-08-01,21.4,28.9,16.9,"WSW",43.2,14.4
1870,8551,2014-08-01,19,23.3,15.8,"CAL",28.8,0
1871,8558,2014-08-01,21.4,28.9,16.9,"WSW",43.2,14.4
1872,8521,2014-08-01,22.4,25.4,19.7,"NNW",NA,9
1873,8562,2014-08-01,22.7,29,18.2,"W",NA,16.5
1874,8554,2014-08-02,21.4,26.1,17.7,"W",46.8,20.4
1875,8567,2014-08-02,16.9,22.8,13.6,"W",39.6,10.2
1876,8567,2014-08-02,16.9,22.8,13.6,"W",39.6,10.2
1878,8521,2014-08-02,22.6,25.7,20,"N",NA,14.4
1879,8521,2014-08-02,22.6,25.7,20,"N",NA,14.4
1880,8521,2014-08-02,22.6,25.7,20,"N",NA,14.4
1881,8558,2014-08-02,20.7,28.3,15.2,"WNW",39.6,18
1882,8521,2014-08-03,23.5,27.8,20,"NNW",NA,13.1
1883,8561,2014-08-03,20.6,25.1,16.6,"WNW",32.4,14.4
1884,8558,2014-08-03,20.1,25.8,16.4,"W",32.4,12.2
1885,8521,2014-08-03,23.5,27.8,20,"NNW",NA,13.1
1886,8558,2014-08-03,20.1,25.8,16.4,"W",32.4,12.2
1887,8522,2014-08-04,23.2,26.8,20.2,"WSW",28.8,4.7
1888,8570,2014-08-04,20.4,28.8,13.2,"W",32.4,10.5
1889,8567,2014-08-04,16.7,23.3,10.8,"W",28.8,5.6
1890,8548,2014-08-04,18.3,24.6,14,"NNW",32.4,9
1891,8521,2014-08-04,22.1,24.9,20.4,"NNE",36,16.7
1892,8558,2014-08-04,21.4,30,13.8,"NW",46.8,12.6
1893,8541,2014-08-04,19.4,23.5,14.5,"CAL",NA,0
1894,8567,2014-08-04,16.7,23.3,10.8,"W",28.8,5.6
1895,8567,2014-08-05,17.4,24.6,11.4,"W",25.2,5.7
1896,8561,2014-08-05,21.1,29.3,12.9,"NW",39.6,19.4
1897,8558,2014-08-05,21.6,30.4,14.6,"NW",39.6,20.3
1898,8562,2014-08-05,21.8,31,12.8,"WNW",NA,17.6
1899,8567,2014-08-05,17.4,24.6,11.4,"W",25.2,5.7
1900,8558,2014-08-05,21.6,30.4,14.6,"NW",39.6,20.3
1901,8521,2014-08-05,22,25.7,20.4,"NNE",NA,18.5
1902,8521,2014-08-05,22,25.7,20.4,"NNE",NA,18.5
1903,8551,2014-08-05,17.7,22.1,12,"CAL",28.8,0
1904,8521,2014-08-05,22,25.7,20.4,"NNE",NA,18.5
1905,8570,2014-08-05,22.1,31.3,14.1,"W",39.6,9.5
1906,8575,2014-08-05,19.7,28.1,11.3,"WNW",32.4,7.2
1908,8522,2014-08-05,22.8,26.9,19.9,"W",21.6,3.8
1909,8567,2014-08-05,17.4,24.6,11.4,"W",25.2,5.7
1911,8522,2014-08-05,22.8,26.9,19.9,"W",21.6,3.8
1912,8551,2014-08-05,17.7,22.1,12,"CAL",28.8,0
1913,8521,2014-08-05,22,25.7,20.4,"NNE",NA,18.5
1914,8521,2014-08-06,22.6,25.7,21,"NNE",39.6,23
1915,8521,2014-08-06,22.6,25.7,21,"NNE",39.6,23
1916,8558,2014-08-06,23.5,33.1,15.5,"NW",39.6,19.8
1917,8570,2014-08-06,23.8,33.6,15.8,"WNW",36,11.4
1918,8561,2014-08-06,23.2,32.7,14.9,"NW",46.8,19.8
1919,8561,2014-08-06,23.2,32.7,14.9,"NW",46.8,19.8
1920,8522,2014-08-06,23.2,27,20.2,"W",21.6,5
1922,8548,2014-08-06,20.5,27.3,16.7,"NNW",36,10.7
1924,8567,2014-08-06,19.1,27.4,12.3,"WSW",28.8,6.6
1925,8548,2014-08-06,20.5,27.3,16.7,"NNW",36,10.7
1926,8567,2014-08-06,19.1,27.4,12.3,"WSW",28.8,6.6
1927,8558,2014-08-07,24,33.9,16.5,"NW",39.6,22.5
1928,8541,2014-08-07,19.6,23.6,16.3,"NNW",43.2,4.4
1929,8558,2014-08-07,24,33.9,16.5,"NW",39.6,22.5
1930,8521,2014-08-07,22.9,25.4,21.2,"NNE",39.6,22.5
1931,8554,2014-08-07,26.7,35.1,20.2,"WNW",39.6,18.5
1932,8558,2014-08-07,24,33.9,16.5,"NW",39.6,22.5
1933,8554,2014-08-07,26.7,35.1,20.2,"WNW",39.6,18.5
1934,8521,2014-08-07,22.9,25.4,21.2,"NNE",39.6,22.5
1935,8521,2014-08-07,22.9,25.4,21.2,"NNE",39.6,22.5
1936,8521,2014-08-07,22.9,25.4,21.2,"NNE",39.6,22.5
1937,8521,2014-08-07,22.9,25.4,21.2,"NNE",39.6,22.5
1938,8570,2014-08-07,24.5,34.5,17,"WNW",39.6,11
1939,8521,2014-08-08,23,26.1,20.6,"NNE",43.2,22.1
1940,8570,2014-08-08,24.5,34.1,16.8,"W",32.4,11.9
1941,8554,2014-08-08,26.8,34.1,20.5,"N",36,14
1942,8558,2014-08-08,24.3,33.3,18,"NW",39.6,20.3
1944,8521,2014-08-08,23,26.1,20.6,"NNE",43.2,22.1
1945,8541,2014-08-08,20.2,25.2,17.1,"NNW",39.6,5
1946,8558,2014-08-08,24.3,33.3,18,"NW",39.6,20.3
1947,8567,2014-08-08,20.8,26.9,15.1,"WSW",28.8,9.3
1949,8567,2014-08-08,20.8,26.9,15.1,"WSW",28.8,9.3
1950,8521,2014-08-08,23,26.1,20.6,"NNE",43.2,22.1
1951,8521,2014-08-09,22.6,26.2,20.6,"W",NA,10.4
1952,8548,2014-08-09,21.6,26.8,18.2,"WNW",28.8,7.1
1953,8570,2014-08-09,23.2,31.8,16.7,"WNW",43.2,12.2
1954,8558,2014-08-09,23.9,31.5,17.4,"NW",39.6,16.2
1955,8558,2014-08-09,23.9,31.5,17.4,"NW",39.6,16.2
1956,8548,2014-08-09,21.6,26.8,18.2,"WNW",28.8,7.1
1958,8548,2014-08-09,21.6,26.8,18.2,"WNW",28.8,7.1
1959,8521,2014-08-09,22.6,26.2,20.6,"W",NA,10.4
1960,8521,2014-08-09,22.6,26.2,20.6,"W",NA,10.4
1961,8570,2014-08-09,23.2,31.8,16.7,"WNW",43.2,12.2
1962,8521,2014-08-09,22.6,26.2,20.6,"W",NA,10.4
1963,8558,2014-08-09,23.9,31.5,17.4,"NW",39.6,16.2
1964,8551,2014-08-10,20.6,24.8,18.6,"CAL",21.6,0
1965,8548,2014-08-10,21.7,26.6,18.3,"W",32.4,7.2
1966,8558,2014-08-10,23.4,32.4,15.9,"WNW",32.4,14
1967,8570,2014-08-10,22.8,30.8,15.4,"W",36,13.7
1968,8558,2014-08-10,23.4,32.4,15.9,"WNW",32.4,14
1969,8558,2014-08-10,23.4,32.4,15.9,"WNW",32.4,14
1970,8558,2014-08-10,23.4,32.4,15.9,"WNW",32.4,14
1972,8558,2014-08-10,23.4,32.4,15.9,"WNW",32.4,14
1973,8521,2014-08-10,22.8,25.9,20.1,"NNW",36,10.8
1975,8567,2014-08-10,19.5,25.9,14.5,"W",28.8,6.5
1976,8561,2014-08-10,23.1,30.7,17.9,"WNW",39.6,17.1
1977,8567,2014-08-11,19.8,25.5,14.7,"W",25.2,6.2
1978,8521,2014-08-11,23.7,26.9,20.6,"NNW",NA,10.3
1979,8521,2014-08-11,23.7,26.9,20.6,"NNW",NA,10.3
1980,8521,2014-08-11,23.7,26.9,20.6,"NNW",NA,10.3
1981,8558,2014-08-11,23.9,31.8,17,"WNW",36,14.4
1982,8551,2014-08-11,18.5,20.8,14.4,"W",32.4,0.5
1983,8521,2014-08-11,23.7,26.9,20.6,"NNW",NA,10.3
1984,8558,2014-08-11,23.9,31.8,17,"WNW",36,14.4
1985,8521,2014-08-11,23.7,26.9,20.6,"NNW",NA,10.3
1986,8521,2014-08-11,23.7,26.9,20.6,"NNW",NA,10.3
1987,8548,2014-08-11,21.5,27.7,17.7,"WNW",36,9.6
1988,8548,2014-08-11,21.5,27.7,17.7,"WNW",36,9.6
1989,8567,2014-08-11,19.8,25.5,14.7,"W",25.2,6.2
1990,8558,2014-08-12,22.5,31.5,15.5,"NW",39.6,21.2
1991,8548,2014-08-12,19.1,25.8,14,"NW",32.4,9.5
1992,8558,2014-08-12,22.5,31.5,15.5,"NW",39.6,21.2
1993,8521,2014-08-12,23.6,27.5,21.2,"NNE",NA,18
1994,8570,2014-08-12,24,34,16.8,"WNW",36,11.3
1995,8570,2014-08-12,24,34,16.8,"WNW",36,11.3
1996,8570,2014-08-12,24,34,16.8,"WNW",36,11.3
1997,8554,2014-08-13,25.3,35.3,19.5,"W",39.6,12.5
1998,8522,2014-08-13,23.4,27.2,20.7,"W",21.6,4.8
1999,8521,2014-08-13,23.2,27.6,21.1,"NNE",50.4,25.7
2000,8554,2014-08-13,25.3,35.3,19.5,"W",39.6,12.5
2001,8551,2014-08-13,16.4,19.4,11.9,"CAL",18,0
2002,8567,2014-08-13,17.1,22.6,10.2,"W",36,8.3
2003,8521,2014-08-13,23.2,27.6,21.1,"NNE",50.4,25.7
2004,8541,2014-08-13,20.5,25,15.8,"NW",46.8,19.7
2005,8521,2014-08-13,23.2,27.6,21.1,"NNE",50.4,25.7
2006,8567,2014-08-13,17.1,22.6,10.2,"W",36,8.3
2007,8551,2014-08-14,17.4,21.9,11.9,"CAL",32.4,0
2009,8521,2014-08-14,23.3,27.4,21.2,"NNE",46.8,23.7
2010,8531,2014-08-14,18.8,20.3,18.1,"N",43.2,26.4
2011,8548,2014-08-14,17.5,24.3,13.5,"NNW",39.6,12.8
2012,8561,2014-08-14,21.3,29,13.1,"NNW",43.2,20.7
2013,8521,2014-08-14,23.3,27.4,21.2,"NNE",46.8,23.7
2014,8558,2014-08-14,20.9,28.8,15.7,"NW",46.8,27
2015,8558,2014-08-14,20.9,28.8,15.7,"NW",46.8,27
2016,8567,2014-08-14,16.9,23.3,10.6,"NNW",32.4,8.6
2017,8558,2014-08-14,20.9,28.8,15.7,"NW",46.8,27
2019,8521,2014-08-14,23.3,27.4,21.2,"NNE",46.8,23.7
2020,8562,2014-08-14,21.9,29.7,14.5,"NW",NA,21.1
2021,8570,2014-08-14,20.6,28.4,15,"NNW",43.2,13.7
2022,8521,2014-08-14,23.3,27.4,21.2,"NNE",46.8,23.7
2023,8521,2014-08-14,23.3,27.4,21.2,"NNE",46.8,23.7
2024,8562,2014-08-14,21.9,29.7,14.5,"NW",NA,21.1
2025,8521,2014-08-15,22.5,25.2,20.9,"NNE",50.4,29.3
2026,8541,2014-08-15,19.2,23.5,15.1,"NNW",54,26.7
2027,8548,2014-08-15,18,26.5,12,"NW",36,8.5
2028,8541,2014-08-15,19.2,23.5,15.1,"NNW",54,26.7
2029,8558,2014-08-15,22.8,32.1,15,"NW",39.6,18.5
2030,8567,2014-08-15,18.5,26.1,11.2,"NW",25.2,6.4
2031,8568,2014-08-15,15.8,20.5,12.1,"NE",NA,7.2
2032,8570,2014-08-15,23.4,31.4,15.8,"NNW",32.4,10.5
2033,8561,2014-08-15,21.7,31.5,13.1,"NW",39.6,16.7
2034,8551,2014-08-15,18.2,23.9,11.7,"CAL",32.4,0
2035,8521,2014-08-15,22.5,25.2,20.9,"NNE",50.4,29.3
2036,8521,2014-08-15,22.5,25.2,20.9,"NNE",50.4,29.3
2037,8541,2014-08-15,19.2,23.5,15.1,"NNW",54,26.7
2038,8567,2014-08-15,18.5,26.1,11.2,"NW",25.2,6.4
2039,8567,2014-08-15,18.5,26.1,11.2,"NW",25.2,6.4
2040,8521,2014-08-15,22.5,25.2,20.9,"NNE",50.4,29.3
2041,8554,2014-08-15,25,30.2,18.6,"WNW",39.6,11.6
2042,8521,2014-08-15,22.5,25.2,20.9,"NNE",50.4,29.3
2043,8570,2014-08-15,23.4,31.4,15.8,"NNW",32.4,10.5
2044,8570,2014-08-15,23.4,31.4,15.8,"NNW",32.4,10.5
2045,8521,2014-08-15,22.5,25.2,20.9,"NNE",50.4,29.3
2046,8567,2014-08-15,18.5,26.1,11.2,"NW",25.2,6.4
2047,8551,2014-08-15,18.2,23.9,11.7,"CAL",32.4,0
2048,8567,2014-08-15,18.5,26.1,11.2,"NW",25.2,6.4
2050,8558,2014-08-15,22.8,32.1,15,"NW",39.6,18.5
2051,8570,2014-08-15,23.4,31.4,15.8,"NNW",32.4,10.5
2052,8570,2014-08-15,23.4,31.4,15.8,"NNW",32.4,10.5
2053,8558,2014-08-15,22.8,32.1,15,"NW",39.6,18.5
2054,8551,2014-08-16,18.3,24.6,11.9,"CAL",28.8,0
2055,8558,2014-08-16,23.3,33.4,15,NA,NA,NA
2056,8531,2014-08-16,18.1,20,16.4,"N",28.8,21.6
2057,8558,2014-08-16,23.3,33.4,15,NA,NA,NA
2058,8548,2014-08-16,18.4,27,11.7,"WNW",32.4,6.9
2059,8558,2014-08-16,23.3,33.4,15,NA,NA,NA
2061,8521,2014-08-16,23.2,25,21,"NNE",50.4,31.9
2064,8521,2014-08-16,23.2,25,21,"NNE",50.4,31.9
2065,8521,2014-08-16,23.2,25,21,"NNE",50.4,31.9
2066,8548,2014-08-16,18.4,27,11.7,"WNW",32.4,6.9
2068,8558,2014-08-16,23.3,33.4,15,NA,NA,NA
2069,8558,2014-08-16,23.3,33.4,15,NA,NA,NA
2071,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2072,8567,2014-08-17,21.3,29.7,13.5,"WNW",28.8,6
2073,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2074,8567,2014-08-17,21.3,29.7,13.5,"WNW",28.8,6
2076,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2078,8521,2014-08-17,22.9,27.3,20.1,"NNE",36,25.2
2080,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2082,8521,2014-08-17,22.9,27.3,20.1,"NNE",36,25.2
2083,8531,2014-08-17,18,19.8,16.4,"NNE",25.2,18.9
2084,8537,2014-08-17,NA,NA,NA,NA,NA,NA
2085,8558,2014-08-17,25.5,36.2,15.1,NA,NA,NA
2086,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2087,8558,2014-08-17,25.5,36.2,15.1,NA,NA,NA
2088,8521,2014-08-17,22.9,27.3,20.1,"NNE",36,25.2
2089,8567,2014-08-17,21.3,29.7,13.5,"WNW",28.8,6
2090,8548,2014-08-17,22.5,32.7,12.5,"N",39.6,9.5
2092,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2093,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2094,8541,2014-08-17,20.2,24.9,14.4,"NNW",39.6,15.2
2095,8548,2014-08-17,22.5,32.7,12.5,"N",39.6,9.5
2096,8567,2014-08-17,21.3,29.7,13.5,"WNW",28.8,6
2097,8570,2014-08-17,25.7,34.5,17,"NNE",36,10.5
2098,8561,2014-08-17,25.4,35.9,14.2,"NW",NA,10.8
2099,8567,2014-08-17,21.3,29.7,13.5,"WNW",28.8,6
2100,8558,2014-08-17,25.5,36.2,15.1,NA,NA,NA
2102,8567,2014-08-18,23.7,32.5,14.9,"NW",21.6,4.2
2103,8570,2014-08-18,28,35.7,19.3,"NNW",28.8,7.5
2104,8567,2014-08-18,23.7,32.5,14.9,"NW",21.6,4.2
2105,8567,2014-08-18,23.7,32.5,14.9,"NW",21.6,4.2
2109,8570,2014-08-18,28,35.7,19.3,"NNW",28.8,7.5
2111,8570,2014-08-18,28,35.7,19.3,"NNW",28.8,7.5
2112,8567,2014-08-18,23.7,32.5,14.9,"NW",21.6,4.2
2113,8558,2014-08-18,25.5,36.7,14.7,NA,NA,NA
2115,8570,2014-08-18,28,35.7,19.3,"NNW",28.8,7.5
2116,8567,2014-08-18,23.7,32.5,14.9,"NW",21.6,4.2
2117,8548,2014-08-18,24.5,35.5,14.6,"W",39.6,8.1
2118,8521,2014-08-18,22.2,26.6,19.4,"N",39.6,18
2119,8567,2014-08-18,23.7,32.5,14.9,"NW",21.6,4.2
2120,8521,2014-08-18,22.2,26.6,19.4,"N",39.6,18
2121,8567,2014-08-18,23.7,32.5,14.9,"NW",21.6,4.2
2122,8521,2014-08-18,22.2,26.6,19.4,"N",39.6,18
2123,8521,2014-08-18,22.2,26.6,19.4,"N",39.6,18
2124,8521,2014-08-18,22.2,26.6,19.4,"N",39.6,18
2125,8521,2014-08-18,22.2,26.6,19.4,"N",39.6,18
2126,8548,2014-08-18,24.5,35.5,14.6,"W",39.6,8.1
2127,8541,2014-08-18,20.8,26.7,15.9,"WNW",50.4,12.9
2129,8548,2014-08-18,24.5,35.5,14.6,"W",39.6,8.1
2130,8567,2014-08-19,22.2,31,13.8,"WNW",39.6,6.2
2131,8548,2014-08-19,19.5,27.5,14.7,"W",25.2,6.6
2132,8567,2014-08-19,22.2,31,13.8,"WNW",39.6,6.2
2133,8521,2014-08-19,22,25.6,19.6,"NNE",NA,15.8
2134,8521,2014-08-19,22,25.6,19.6,"NNE",NA,15.8
2135,8558,2014-08-19,NA,33.8,NA,NA,NA,NA
2136,8551,2014-08-19,17.4,22.6,13,"CAL",NA,0
2138,8521,2014-08-19,22,25.6,19.6,"NNE",NA,15.8
2139,8567,2014-08-19,22.2,31,13.8,"WNW",39.6,6.2
2144,8558,2014-08-19,NA,33.8,NA,NA,NA,NA
2145,8562,2014-08-19,22.6,32.5,13.1,"WSW",NA,17.3
2146,8562,2014-08-19,22.6,32.5,13.1,"WSW",NA,17.3
2147,8558,2014-08-19,NA,33.8,NA,NA,NA,NA
2148,8548,2014-08-19,19.5,27.5,14.7,"W",25.2,6.6
2149,8558,2014-08-19,NA,33.8,NA,NA,NA,NA
2150,8567,2014-08-19,22.2,31,13.8,"WNW",39.6,6.2
2151,8541,2014-08-19,18.1,22.2,15.6,"WNW",36,17.9
2152,8521,2014-08-19,22,25.6,19.6,"NNE",NA,15.8
2153,8537,2014-08-19,NA,NA,NA,"WNW",NA,12
2154,8567,2014-08-19,22.2,31,13.8,"WNW",39.6,6.2
2159,8558,2014-08-20,20.8,30.9,12.3,"WNW",39.6,13.1
2160,8537,2014-08-20,NA,NA,NA,"WSW",NA,14.4
2161,8558,2014-08-20,20.8,30.9,12.3,"WNW",39.6,13.1
2162,8551,2014-08-20,16.6,21.3,12.7,"CAL",NA,0
2164,8521,2014-08-20,22,25.1,20.5,"NNE",NA,16.2
2165,8551,2014-08-20,16.6,21.3,12.7,"CAL",NA,0
2167,8548,2014-08-20,18.4,25.9,15.3,"W",28.8,7.1
2168,8570,2014-08-20,22,31.6,13.2,"WSW",39.6,11.4
2169,8548,2014-08-20,18.4,25.9,15.3,"W",28.8,7.1
2170,8548,2014-08-20,18.4,25.9,15.3,"W",28.8,7.1
2171,8562,2014-08-20,20.1,30.5,13.1,"W",NA,15.8
2172,8570,2014-08-20,22,31.6,13.2,"WSW",39.6,11.4
2174,8570,2014-08-20,22,31.6,13.2,"WSW",39.6,11.4
2175,8558,2014-08-20,20.8,30.9,12.3,"WNW",39.6,13.1
2176,8567,2014-08-20,19.6,28.5,13,"W",32.4,5.1
2177,8521,2014-08-20,22,25.1,20.5,"NNE",NA,16.2
2178,8570,2014-08-20,22,31.6,13.2,"WSW",39.6,11.4
2179,8558,2014-08-20,20.8,30.9,12.3,"WNW",39.6,13.1
2180,8521,2014-08-20,22,25.1,20.5,"NNE",NA,16.2
2182,8541,2014-08-20,18.1,22.9,14.1,"NW",36,15.5
2183,8521,2014-08-20,22,25.1,20.5,"NNE",NA,16.2
2184,8567,2014-08-20,19.6,28.5,13,"W",32.4,5.1
2186,8567,2014-08-21,19.4,27.6,13,"W",28.8,6.5
2187,8567,2014-08-21,19.4,27.6,13,"W",28.8,6.5
2188,8570,2014-08-21,23.3,32.3,14.8,"W",36,11.6
2189,8521,2014-08-21,22.8,25.6,20.6,"NNE",NA,18.5
2190,8575,2014-08-21,19.7,28.2,11.3,"WNW",36,7.7
2191,8537,2014-08-21,NA,NA,NA,"WSW",NA,10.8
2192,8567,2014-08-21,19.4,27.6,13,"W",28.8,6.5
2195,8521,2014-08-21,22.8,25.6,20.6,"NNE",NA,18.5
2197,8570,2014-08-21,23.3,32.3,14.8,"W",36,11.6
2198,8567,2014-08-21,19.4,27.6,13,"W",28.8,6.5
2199,8521,2014-08-21,22.8,25.6,20.6,"NNE",NA,18.5
2200,8541,2014-08-21,17.7,22.3,14.1,"NW",39.6,12.2
2201,8570,2014-08-21,23.3,32.3,14.8,"W",36,11.6
2202,8541,2014-08-21,17.7,22.3,14.1,"NW",39.6,12.2
2203,8567,2014-08-21,19.4,27.6,13,"W",28.8,6.5
2204,8561,2014-08-21,21.5,31.2,13.4,"WNW",32.4,16.2
2205,8521,2014-08-21,22.8,25.6,20.6,"NNE",NA,18.5
2207,8567,2014-08-21,19.4,27.6,13,"W",28.8,6.5
2208,8567,2014-08-21,19.4,27.6,13,"W",28.8,6.5
2210,8570,2014-08-21,23.3,32.3,14.8,"W",36,11.6
2211,8521,2014-08-22,22.9,26.1,20.5,"NNE",NA,14.4
2212,8567,2014-08-22,19.3,27.6,13,"W",32.4,6
2213,8521,2014-08-22,22.9,26.1,20.5,"NNE",NA,14.4
2214,8521,2014-08-22,22.9,26.1,20.5,"NNE",NA,14.4
2215,8570,2014-08-22,22.3,30.2,16.1,"W",36,11.6
2216,8554,2014-08-22,22.2,26.3,17,"W",43.2,16.7
2217,8521,2014-08-22,22.9,26.1,20.5,"NNE",NA,14.4
2218,8551,2014-08-22,15.1,18.6,11.9,"NW",NA,0.6
2220,8521,2014-08-22,22.9,26.1,20.5,"NNE",NA,14.4
2221,8568,2014-08-22,15.7,21.2,12.8,"W",NA,10.8
2223,8567,2014-08-22,19.3,27.6,13,"W",32.4,6
2225,8561,2014-08-23,20.6,28.8,12.9,"WNW",43.2,16.7
2226,8567,2014-08-23,17.9,25.6,12,"W",32.4,6.5
2227,8567,2014-08-23,17.9,25.6,12,"W",32.4,6.5
2229,8521,2014-08-23,23.2,26.2,20.6,"NNE",NA,12.2
2230,8567,2014-08-23,17.9,25.6,12,"W",32.4,6.5
2231,8541,2014-08-23,18,22.2,13.9,"NW",46.8,20.1
2232,8570,2014-08-23,21.8,30.3,14.6,"WNW",36,13.1
2233,8567,2014-08-23,17.9,25.6,12,"W",32.4,6.5
2234,8567,2014-08-23,17.9,25.6,12,"W",32.4,6.5
2235,8521,2014-08-23,23.2,26.2,20.6,"NNE",NA,12.2
2237,8521,2014-08-23,23.2,26.2,20.6,"NNE",NA,12.2
2238,8561,2014-08-23,20.6,28.8,12.9,"WNW",43.2,16.7
2239,8521,2014-08-23,23.2,26.2,20.6,"NNE",NA,12.2
2240,8558,2014-08-23,21,29.8,12.5,"WNW",39.6,15.3
2241,8567,2014-08-23,17.9,25.6,12,"W",32.4,6.5
2242,8567,2014-08-23,17.9,25.6,12,"W",32.4,6.5
2243,8558,2014-08-23,21,29.8,12.5,"WNW",39.6,15.3
2244,8521,2014-08-23,23.2,26.2,20.6,"NNE",NA,12.2
2245,8567,2014-08-24,19.1,28.4,11.9,"W",25.2,4.7
2246,8567,2014-08-24,19.1,28.4,11.9,"W",25.2,4.7
2247,8558,2014-08-24,21.8,32,13.3,"NW",28.8,12.2
2248,8561,2014-08-24,21,30.5,12.8,"WNW",32.4,15.8
2249,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2250,8567,2014-08-24,19.1,28.4,11.9,"W",25.2,4.7
2251,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2252,8570,2014-08-24,23.9,31.9,15.2,"W",32.4,7.7
2253,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2254,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2255,8570,2014-08-24,23.9,31.9,15.2,"W",32.4,7.7
2256,8548,2014-08-24,17.9,27.6,12.5,"WNW",28.8,6.9
2257,8570,2014-08-24,23.9,31.9,15.2,"W",32.4,7.7
2258,8570,2014-08-24,23.9,31.9,15.2,"W",32.4,7.7
2259,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2260,8558,2014-08-24,21.8,32,13.3,"NW",28.8,12.2
2262,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2263,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2264,8551,2014-08-24,16,22.7,10.2,"CAL",25.2,0
2265,8521,2014-08-24,24,27.4,20.6,"NNE",32.4,16.7
2266,8551,2014-08-24,16,22.7,10.2,"CAL",25.2,0
2267,8558,2014-08-25,23.7,33.8,12.6,"NW",32.4,12.2
2269,8567,2014-08-25,20.3,30.2,12.1,"W",28.8,5.1
2270,8551,2014-08-25,15.7,21.3,10.2,"CAL",28.8,0
2271,8521,2014-08-25,24.4,28,22.7,"NNE",NA,17.6
2275,8567,2014-08-25,20.3,30.2,12.1,"W",28.8,5.1
2276,8567,2014-08-25,20.3,30.2,12.1,"W",28.8,5.1
2277,8548,2014-08-25,17.5,27.4,11.5,"WNW",28.8,7.1
