"id","region","district","municipality","parish","lat","lon","origin","alert_date","alert_hour","extinction_date","firstInterv_date","village_area","vegetation_area","farming_area","village_veget_area","total_area","intentional_cause","temp","tempMax","windVelocity","windGust"
3035,"Beira Interior","Castelo Branco","Castelo Branco","Malpica do Tejo","39.1511111111111",-7.15305555555556,"firepit",2015-02-26,12:10:00,2015-02-26,2015-02-26,1,0,0,1,0.0612,0,19.6384615384615,25.9110465116279,12.2694348327566,36.6646198830409
3036,"Beira Interior","Castelo Branco","Sertã","União das freguesias de Cumeada e Marmeleiro","39.1655555555556",-8.16527777777778,"firepit",2015-02-26,13:28:00,2015-02-26,2015-02-26,1,0,0,1,0.11,0,9.8,14.8,22.1,61.2
3037,"Ribatejo e Oeste","Santarém","Torres Novas","União das freguesias de Olaia e Paço","39.1583333333333",-8.15444444444445,"agriculture",2015-02-26,14:13:00,2015-02-26,2015-02-26,0,0,1,0,0.2524,0,9.8,14.8,22.1,61.2
3038,"Alentejo","Portalegre","Ponte de Sor","Galveias","39.1661111111111",-7.15444444444444,"agriculture",2015-02-26,18:08:00,2015-02-26,2015-02-26,0,0,1,0,0.0696,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
3039,"Trás-os-Montes","Vila Real","Boticas","Sapiãos","41.155",-7.16611111111111,"firepit",2015-02-26,20:36:00,2015-02-26,2015-02-26,1,0,0,1,0.02,0,7.4,11.8,7.4,36
3040,"Beira Interior","Castelo Branco","Proença-a-Nova","Sobreira Formosa","39.1611111111111",-7.15555555555556,"firepit",2015-02-26,22:11:00,2015-02-26,2015-02-26,0,1,0,1,1e-04,0,19.6384615384615,25.9110465116279,12.2694348327566,36.6646198830409
3041,"Trás-os-Montes","Viseu","Moimenta da Beira","Castelo","41.1516666666667",-7.16222222222222,"firepit",2015-02-27,02:11:00,2015-02-27,2015-02-27,0,1,0,1,0.035,0,9,11.2,7.2,32.4
3042,"Algarve","Faro","Monchique","Monchique","37.1613888888889",-8.16388888888889,"firepit",2015-02-27,11:21:00,2015-02-27,2015-02-27,0,1,0,1,3e-04,0,14.8,21.5,14.4,64.8
3043,"Beira Interior","Guarda","Guarda","Famalicão","40.1505555555556",-7.15638888888889,"fire",2015-02-27,13:00:00,2015-02-27,2015-02-27,0.6,0.333333333333333,0.0666666666666667,0.933333333333333,3,0,10.7,16.5,13.6,39.6
3044,"Ribatejo e Oeste","Santarém","Rio Maior","Rio Maior","39.1577777777778",-8.15027777777778,"firepit",2015-02-27,14:09:00,2015-02-27,2015-02-27,0,1,0,1,0.0109,0,11.4,16,30.2,54
3045,"Alentejo","Setúbal","Santiago do Cacém","Alvalade","37.1577777777778",-8.16166666666667,"firepit",2015-02-27,14:25:00,2015-02-27,2015-02-27,0,1,0,1,0.048,0,14.8,21.5,14.4,64.8
3046,"Trás-os-Montes","Vila Real","Valpaços","Carrazedo de Montenegro","41.1580555555556",-7.165,"firepit",2015-02-27,15:00:00,2015-02-27,2015-02-27,0,1,0,1,0.02,0,9,11.2,7.2,32.4
3047,"Alentejo","Portalegre","Gavião","Belver","39.1619444444444",-7.15916666666667,"firepit",2015-02-27,15:04:00,2015-02-27,2015-02-27,0,1,0,1,0.0031,1,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
3048,"Beira Interior","Castelo Branco","Covilhã","Aldeia de São Francisco de Assis","40.1583333333333",-7.16555555555556,"firepit",2015-02-27,15:07:00,2015-02-27,2015-02-27,0.540229885057471,0.459770114942529,0,1,0.87,0,10.7,16.5,13.6,39.6
3049,"Ribatejo e Oeste","Santarém","Rio Maior","Arrouquelas","39.1586111111111",-8.1625,"firepit",2015-02-27,16:09:00,2015-02-27,2015-02-27,0,1,0,1,0.2362,0,11.4,16,30.2,54
3050,"Beira Interior","Guarda","Almeida","Vilar Formoso","40.1513888888889",-6.15055555555556,"firepit",2015-02-27,16:20:00,2015-02-27,2015-02-27,0,1,0,1,0.6,0,10.7,16.5,13.6,39.6
3051,"Algarve","Faro","Portimão","Mexilhoeira Grande","37.1575",-8.15194444444444,"agric_burn",2015-02-27,18:48:00,2015-02-27,2015-02-27,0,0,1,0,0.05,0,14.8,21.5,14.4,64.8
3052,"Beira Interior","Guarda","Mêda","Ranhados","41.1577777777778",-7.15555555555556,"firepit",2015-02-27,18:49:00,2015-02-27,2015-02-27,0,1,0,1,0.02,0,9,11.2,7.2,32.4
3053,"Ribatejo e Oeste","Leiria","Peniche","Ferrel","39.1647222222222",-9.16416666666667,"agriculture",2015-02-27,19:18:00,2015-02-27,2015-02-27,0,0,1,0,0.001,0,12.6,13,21.6,39.6
3054,"Trás-os-Montes","Bragança","Bragança","União das freguesias de Sé, Santa Maria e Meixedo","41.1638888888889",-6.16083333333333,"firepit",2015-02-27,19:30:00,2015-02-27,2015-02-27,0,1,0,1,0.14,0,11,13.5,5.7,21.6
3055,"Trás-os-Montes","Vila Real","Boticas","Beça","41.1533333333333",-7.16083333333333,"fire",2015-02-27,19:58:00,2015-02-27,2015-02-27,0.25,0.75,0,1,4,0,9,11.2,7.2,32.4
3056,"Beira Interior","Guarda","Mêda","Vale Flor","40.1525",-7.15333333333333,"firepit",2015-02-27,21:35:00,2015-02-27,2015-02-27,0,1,0,1,0.42,0,10.7,16.5,13.6,39.6
3057,"Beira Interior","Castelo Branco","Covilhã","União das freguesias de Cantar-Galo e Vila do Carvalho","40.1658333333333",-7.15388888888889,"firepit",2015-02-28,11:28:00,2015-02-28,2015-02-28,0,1,0,1,0.25,0,11.1,19,12,32.4
3058,"Beira Interior","Castelo Branco","Castelo Branco","União das freguesias de Escalos de Cima e Lousa","39.1644444444444",-7.1625,"firepit",2015-03-01,13:35:00,2015-03-01,2015-03-01,0,1,0,1,0.1564,0,19.6384615384615,25.9110465116279,12.2694348327566,36.6646198830409
3059,"Algarve","Faro","Tavira","Tavira (Santa Maria)","37.15",-7.16361111111111,"firepit",2015-03-01,14:00:00,2015-03-01,2015-03-01,0,1,0,1,0.0088,0,15.2,20.3,13.7,36
3060,"Ribatejo e Oeste","Santarém","Chamusca","Vale de Cavalos","39.1519444444444",-8.16638888888889,"agriculture",2015-03-01,19:36:00,2015-03-01,2015-03-01,0,0,1,0,8e-04,0,11.8,17.7,19.8,36
3061,"Beira Interior","Guarda","Sabugal","Alfaiates","40.1641666666667",-6.15833333333333,"fire",2015-03-02,14:05:00,2015-03-02,2015-03-02,0,1,0,1,25,0,13.4,19.8,12.8,36
3062,"Beira Interior","Guarda","Sabugal","Souto","40.1555555555556",-6.15194444444445,"agric_burn",2015-03-02,15:22:00,2015-03-02,2015-03-02,0,1,0,1,0.3,0,13.4,19.8,12.8,36
3063,"Trás-os-Montes","Vila Real","Chaves","Santa Leocádia","41.1511111111111",-7.15138888888889,"firepit",2015-03-02,15:50:00,2015-03-02,2015-03-02,0,1,0,1,0.01,0,11.3,14.6,6.8,25.2
3064,"Trás-os-Montes","Vila Real","Alijó","União das freguesias de Carlão e Amieiro","41.1522222222222",-7.15972222222222,"firepit",2015-03-02,16:00:00,2015-03-02,2015-03-02,1,0,0,1,0.35,1,11.3,14.6,6.8,25.2
3065,"Trás-os-Montes","Bragança","Freixo de Espada à Cinta","Fornos","41.1622222222222",-6.15527777777778,"firepit",2015-03-02,16:18:00,2015-03-02,2015-03-02,0,1,0,1,0.6,0,12.4,12.8,7.7,32.4
3066,"Ribatejo e Oeste","Santarém","Ourém","Seiça","39.1502777777778",-8.16527777777778,"fire",2015-03-02,16:39:00,2015-03-02,2015-03-02,0,1,0,1,1.0272,0,13.7,18.7,11.7,28.8
3067,"Ribatejo e Oeste","Santarém","Tomar","Olalhas","39.16",-8.1625,"firepit",2015-03-02,17:16:00,2015-03-02,2015-03-02,0,1,0,1,0.2156,0,13.7,18.7,11.7,28.8
3068,"Beira Interior","Guarda","Guarda","Fernão Joanes","40.1638888888889",-7.16194444444444,"agric_burn",2015-03-02,22:34:00,2015-03-03,2015-03-02,0,1,0,1,0.01,0,13.4,19.8,12.8,36
3069,"Trás-os-Montes","Bragança","Bragança","Samil","41.1525",-6.15194444444445,"firepit",2015-03-03,14:15:00,2015-03-03,2015-03-03,0,1,0,1,0.0135,0,12.6,13.3,4.1,21.6
3070,"Ribatejo e Oeste","Santarém","Abrantes","Pego","39.1622222222222",-8.15388888888889,"agriculture",2015-03-03,14:25:00,2015-03-03,2015-03-03,0,0,1,0,2.6494,0,11.4,15.4,5.9,21.6
3071,"Alentejo","Portalegre","Ponte de Sor","Montargil","39.1572222222222",-8.16277777777778,"agriculture",2015-03-03,15:21:00,2015-03-03,2015-03-03,0,0,1,0,0.4767,0,11.4,15.4,5.9,21.6
3072,"Ribatejo e Oeste","Santarém","Torres Novas","Chancelaria","39.1555555555556",-8.16611111111111,"agriculture",2015-03-03,16:24:00,2015-03-03,2015-03-03,0,0,1,0,0.5432,0,11.4,15.4,5.9,21.6
3073,"Beira Interior","Santarém","Mação","Cardigos","39.1658333333333",-8.15333333333333,"firepit",2015-03-03,16:51:00,2015-03-03,2015-03-03,0.0562825383424792,0.703531729280991,0.24018573237653,0.75981426762347,0.7107,0,11.4,15.4,5.9,21.6
3074,"Trás-os-Montes","Bragança","Freixo de Espada à Cinta","Mazouco","41.1636111111111",-6.16555555555556,"firepit",2015-03-04,09:10:00,2015-03-04,2015-03-04,0,1,0,1,0.074,0,11.5,13.3,1.8,25.2
3075,"Beira Litoral","Coimbra","Tábua","Póvoa de Midões","40.1588888888889",-7.155,"agriculture",2015-03-04,11:37:00,2015-03-04,2015-03-04,0,0,1,0,0.008,0,11.8,19.2,7.2,28.8
3076,"Beira Interior","Guarda","Gouveia","Rio Torto","40.1580555555556",-7.16166666666667,"agric_burn",2015-03-04,12:08:00,2015-03-04,2015-03-04,0,1,0,1,0.1,0,11.8,19.2,7.2,28.8
3077,"Trás-os-Montes","Bragança","Vimioso","União das freguesias de Algoso, Campo de Víboras e Uva","41.1641666666667",-6.16083333333333,"fire",2015-03-04,14:01:00,2015-03-04,2015-03-04,0,0.996865203761756,0.00313479623824451,0.996865203761756,3.19,0,11.5,13.3,1.8,25.2
3078,"Entre Douro e Minho","Aveiro","Castelo de Paiva","São Martinho de Sardoura","41.1538888888889",-8.15111111111111,"firepit",2015-03-04,14:22:00,2015-03-04,2015-03-04,0,1,0,1,0.3051,0,10.4,15,6.5,32.4
3079,"Beira Litoral","Viseu","Tondela","União das freguesias de São Miguel do Outeiro e Sabugosa","40.1661111111111",-8.1575,"firepit",2015-03-04,15:04:00,2015-03-04,2015-03-04,1,0,0,1,0.8,0,12.6,16,5.7,18
3080,"Ribatejo e Oeste","Santarém","Torres Novas","Parceiros de Igreja","39.1561111111111",-8.16138888888889,"agriculture",2015-03-04,15:06:00,2015-03-04,2015-03-04,0,0,1,0,0.0428,0,12.4,18.3,12.2,28.8
3081,"Beira Interior","Guarda","Sabugal","Nave","40.1566666666667",-6.15777777777778,"fire",2015-03-04,16:20:00,2015-03-04,2015-03-04,0.1,0.4,0.5,0.5,2,1,11.8,19.2,7.2,28.8
3082,"Alentejo","Portalegre","Marvão","Santa Maria de Marvão","39.1508333333333",-7.16083333333333,"fire",2015-03-04,17:15:00,2015-03-04,2015-03-04,0,1,0,1,1,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
3083,"Beira Interior","Guarda","Guarda","Cavadoude","40.1663888888889",-7.16,"fire",2015-03-04,17:37:00,2015-03-04,2015-03-04,0,1,0,1,2.5,0,6,9.5,19.7,36.6646198830409
3084,"Beira Litoral","Viseu","Viseu","Fragosela","40.1533333333333",-7.15888888888889,"firepit",2015-03-04,18:06:00,2015-03-04,2015-03-04,0,1,0,1,0.001,0,11.8,19.2,7.2,28.8
3085,"Trás-os-Montes","Vila Real","Santa Marta De Penaguião","Lobrigos (São João Baptista)","41.1505555555556",-7.15277777777778,"firepit",2015-03-04,18:20:00,2015-03-04,2015-03-04,0,1,0,1,0.01,0,10.4,15,6.5,32.4
3086,"Alentejo","Beja","Mértola","Santana de Cambas","37.1641666666667",-7.15722222222222,"agriculture",2015-03-04,18:50:00,2015-03-04,2015-03-04,0,0,1,0,0.02775,0,14.4,18.1,6.6,25.2
3087,"Beira Litoral","Coimbra","Oliveira do Hospital","Nogueira do Cravo","40.15",-7.16472222222222,"firepit",2015-03-04,19:00:00,2015-03-04,2015-03-04,0,1,0,1,0.1,0,11.8,19.2,7.2,28.8
3088,"Beira Litoral","Coimbra","Tábua","Midões","40.1588888888889",-7.16277777777778,"agriculture",2015-03-04,19:14:00,2015-03-04,2015-03-04,0,0,1,0,0.001,0,11.8,19.2,7.2,28.8
3089,"Beira Interior","Guarda","Sabugal","Bendada","40.1530555555556",-7.16583333333333,"agric_burn",2015-03-04,20:44:00,2015-03-05,2015-03-04,0,0,1,0,0.01,0,11.8,19.2,7.2,28.8
3090,"Alentejo","Portalegre","Marvão","São Salvador da Aramenha","39.1505555555556",-7.15083333333333,"agriculture",2015-03-05,09:50:00,2015-03-05,2015-03-05,0,0,1,0,2e-04,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
3091,"Beira Interior","Guarda","Sabugal","Sabugal","40.1513888888889",-7.15972222222222,"fire",2015-03-05,10:08:00,2015-03-05,2015-03-05,0.178571428571429,0.821428571428571,0,1,28,1,12.2,19.6,17.3,43.2
3092,"Beira Litoral","Viseu","Mangualde","União das freguesias de Mangualde, Mesquitela e Cunha Alta","40.1541666666667",-7.15833333333333,"firepit",2015-03-05,10:08:00,2015-03-05,2015-03-05,1,0,0,1,0.647,0,12.2,19.6,17.3,43.2
3093,"Entre Douro e Minho","Braga","Celorico de Basto","União das freguesias de Veade, Gagos e Molares","41.1558333333333",-8.15277777777778,"firepit",2015-03-05,11:40:00,2015-03-05,2015-03-05,1,0,0,1,0.07,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
3094,"Beira Interior","Castelo Branco","Castelo Branco","Louriçal do Campo","40.1569444444444",-7.16361111111111,"firepit",2015-03-05,12:02:00,2015-03-05,2015-03-05,0,1,0,1,0.008,0,12.2,19.6,17.3,43.2
3095,"Ribatejo e Oeste","Santarém","Alcanena","Alcanena","39.1516666666667",-8.16527777777778,"agriculture",2015-03-05,12:14:00,2015-03-05,2015-03-05,0,0,1,0,0.0595,0,13.6,21.6,15.3,43.2
3096,"Alentejo","Setúbal","Santiago do Cacém","Santiago do Cacém","37.1588888888889",-8.1525,"firepit",2015-03-05,12:34:00,2015-03-05,2015-03-05,0,1,0,1,0.0828,0,17,22.7,15.6,54
3097,"Ribatejo e Oeste","Santarém","Ourém","Seiça","39.1647222222222",-8.16,"firepit",2015-03-05,13:02:00,2015-03-05,2015-03-05,0,1,0,1,0.9893,0,13.6,21.6,15.3,43.2
3098,"Trás-os-Montes","Vila Real","Alijó","Vilar de Maçada","41.1547222222222",-7.15777777777778,"firepit",2015-03-05,13:05:00,2015-03-05,2015-03-05,0,1,0,1,0.15,0,9.2,17.2,5.7,25.2
3099,"Trás-os-Montes","Bragança","Vinhais","Vinhais","41.1652777777778",-7.15027777777778,"firepit",2015-03-05,13:10:00,2015-03-05,2015-03-05,1,0,0,1,0.38,0,9.2,17.2,5.7,25.2
3100,"Beira Litoral","Leiria","Pedrógão Grande","Vila Facaia","39.1508333333333",-8.16305555555556,"firepit",2015-03-05,13:31:00,2015-03-05,2015-03-05,0.7,0.3,0,1,0.3,0,13.6,21.6,15.3,43.2
3101,"Beira Litoral","Viseu","Vouzela","Ventosa","40.1536111111111",-8.15916666666667,"firepit",2015-03-05,13:56:00,2015-03-05,2015-03-05,0,1,0,1,0.8,1,13.6,19.7,16.7,61.2
3102,"Trás-os-Montes","Guarda","Vila Nova De Foz Côa","Muxagata","41.1519444444444",-7.16166666666667,"fire",2015-03-05,14:05:00,2015-03-05,2015-03-05,0.0909090909090909,0.909090909090909,0,1,3.3,0,9.2,17.2,5.7,25.2
3103,"Alentejo","Setúbal","Santiago do Cacém","Santo André","38.1541666666667",-8.15166666666667,"agriculture",2015-03-05,14:05:00,2015-03-05,2015-03-05,0,0,1,0,0.087,0,21.4126939351199,27.1881523272214,21,36
3104,"Ribatejo e Oeste","Santarém","Santarém","Arneiro das Milhariças","39.1527777777778",-8.15138888888889,"agriculture",2015-03-05,14:36:00,2015-03-05,2015-03-05,0,0,1,0,4.8645,0,13.6,21.6,15.3,43.2
3105,"Beira Litoral","Leiria","Castanheira de Pêra","Castanheira de Pêra","40.1513888888889",-8.15583333333333,"firepit",2015-03-05,14:40:00,2015-03-05,2015-03-05,0.208333333333333,0.791666666666667,0,1,0.12,0,13.6,19.7,16.7,61.2
3106,"Trás-os-Montes","Bragança","Macedo de Cavaleiros","Arcas","41.1641666666667",-7.15361111111111,"firepit",2015-03-05,15:00:00,2015-03-05,2015-03-05,0,1,0,1,0.2,0,9.2,17.2,5.7,25.2
3107,"Beira Litoral","Viseu","Sernancelhe","União das freguesias de Fonte Arcada e Escurquela","41.1544444444444",-7.15416666666667,"firepit",2015-03-05,15:17:00,2015-03-05,2015-03-05,1,0,0,1,0.188,0,9.2,17.2,5.7,25.2
3108,"Trás-os-Montes","Bragança","Macedo de Cavaleiros","União das freguesias de Castelãos e Vilar do Monte","41.1663888888889",-6.15027777777778,"firepit",2015-03-05,15:30:00,2015-03-05,2015-03-05,0,1,0,1,0.032,0,11.1,17.9,9.9,36
3109,"Beira Interior","Castelo Branco","Castelo Branco","Malpica do Tejo","39.1597222222222",-7.15388888888889,"firepit",2015-03-05,15:35:00,2015-03-05,2015-03-05,0.559710743801653,0.440289256198347,0,1,0.484,0,19.6384615384615,25.9110465116279,12.2694348327566,36.6646198830409
3110,"Beira Interior","Guarda","Trancoso","Póvoa do Concelho","40.1619444444444",-7.15083333333333,"fire",2015-03-05,15:40:00,2015-03-05,2015-03-05,0,0.75,0.25,0.75,2,0,12.2,19.6,17.3,43.2
3111,"Beira Litoral","Coimbra","Soure","Samuel","40.1511111111111",-8.16416666666667,"fire",2015-03-05,15:48:00,2015-03-05,2015-03-05,0.0714285714285714,0.928571428571429,0,1,1.4,0,13.6,19.7,16.7,61.2
3112,"Ribatejo e Oeste","Santarém","Constância","Montalvo","39.1647222222222",-8.15888888888889,"agriculture",2015-03-05,15:55:00,2015-03-05,2015-03-05,0,0,1,0,0.0453,0,13.6,21.6,15.3,43.2
3113,"Ribatejo e Oeste","Santarém","Alcanena","Bugalhos","39.1563888888889",-8.15583333333333,"firepit",2015-03-05,16:02:00,2015-03-05,2015-03-05,0,1,0,1,0.0554,1,13.6,21.6,15.3,43.2
3114,"Trás-os-Montes","Bragança","Macedo de Cavaleiros","Vilarinho de Agrochão","41.16",-7.16055555555556,"fire",2015-03-05,16:32:00,2015-03-05,2015-03-05,0,1,0,1,2,0,9.2,17.2,5.7,25.2
3115,"Beira Interior","Guarda","Seia","Girabolhos","40.1591666666667",-7.16,"agriculture",2015-03-05,16:40:00,2015-03-05,2015-03-05,0,0,1,0,0.5,0,12.2,19.6,17.3,43.2
3116,"Trás-os-Montes","Viseu","Tarouca","Tarouca","41.1525",-7.15611111111111,"firepit",2015-03-05,16:46:00,2015-03-05,2015-03-05,0,1,0,1,0.44,0,9.2,17.2,5.7,25.2
3117,"Trás-os-Montes","Vila Real","Montalegre","Sarraquinhos","41.1511111111111",-7.15055555555556,"fire",2015-03-05,16:55:00,2015-03-05,2015-03-05,0,1,0,1,1,0,9.2,17.2,5.7,25.2
3118,"Alentejo","Évora","Évora","São Miguel de Machede","38.1658333333333",-7.16027777777778,"agric_burn",2015-03-05,17:19:00,2015-03-05,2015-03-05,0,0,1,0,0.7,0,13.8,20.5,15.6,41.0200520833333
3119,"Beira Interior","Guarda","Sabugal","Quadrazais","40.1636111111111",-7.15222222222222,"fire",2015-03-05,18:25:00,2015-03-05,2015-03-05,0.0763546798029557,0.61576354679803,0.307881773399015,0.692118226600985,8.12,0,12.2,19.6,17.3,43.2
3120,"Beira Interior","Guarda","Gouveia","Folgosinho","40.1525",-7.165,"agric_burn",2015-03-05,18:55:00,2015-03-05,2015-03-05,0,1,0,1,6.1,0,12.2,19.6,17.3,43.2
3121,"Entre Douro e Minho","Porto","Amarante","União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão","41.1561111111111",-8.16638888888889,"firepit",2015-03-05,20:15:00,2015-03-05,2015-03-05,0,1,0,1,0.05,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
3122,"Trás-os-Montes","Bragança","Alfândega da Fé","Alfândega da Fé","41.1575",-6.155,"agriculture",2015-03-05,21:23:00,2015-03-05,2015-03-05,0,0,1,0,0.001,0,11.1,17.9,9.9,36
3123,"Entre Douro e Minho","Viana do Castelo","Caminha","Dem","41.1591666666667",-8.1625,"firepit",2015-03-05,22:49:00,2015-03-06,2015-03-05,0.666666666666667,0.333333333333333,0,1,0.06,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
3124,"Entre Douro e Minho","Porto","Penafiel","Canelas","41.1511111111111",-8.15666666666667,"firepit",2015-03-06,10:09:00,2015-03-06,2015-03-06,0,1,0,1,0.07,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
3125,"Entre Douro e Minho","Porto","Gondomar","União das freguesias de Foz do Sousa e Covelo","41.1513888888889",-8.16333333333333,"fire",2015-03-06,10:32:00,2015-03-06,2015-03-06,1,0,0,1,10,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
3126,"Ribatejo e Oeste","Leiria","Alcobaça","Bárrio","39.1536111111111",-8.16611111111111,"agriculture",2015-03-06,10:44:00,2015-03-06,2015-03-06,0,0,1,0,1e-04,0,9.9,18.6,17.6,46.8
3127,"Ribatejo e Oeste","Santarém","Abrantes","Carvalhal","39.165",-8.15722222222222,"firepit",2015-03-06,11:26:00,2015-03-06,2015-03-06,0,1,0,1,0.0116,0,9.9,18.6,17.6,46.8
3128,"Beira Litoral","Viseu","Viseu","Silgueiros","40.1572222222222",-7.15361111111111,"firepit",2015-03-06,11:30:00,2015-03-06,2015-03-06,0,1,0,1,0.1,0,9.8,16.6,13.1,36
3129,"Trás-os-Montes","Vila Real","Peso da Régua","Vinhós","41.1561111111111",-7.15277777777778,"firepit",2015-03-06,12:11:00,2015-03-06,2015-03-06,1,0,0,1,0.5,0,7.5,14.2,8.4,36
3130,"Ribatejo e Oeste","Santarém","Coruche","São José da Lamorosa","39.1594444444444",-8.15055555555556,"agriculture",2015-03-06,12:21:00,2015-03-06,2015-03-06,0,0,1,0,0.39,0,9.9,18.6,17.6,46.8
3131,"Trás-os-Montes","Vila Real","Valpaços","Algeriz","41.1655555555556",-7.16583333333333,"fire",2015-03-06,12:30:00,2015-03-06,2015-03-06,0,1,0,1,1,0,7.5,14.2,8.4,36
3132,"Beira Litoral","Coimbra","Tábua","Mouronho","40.1530555555556",-8.15777777777778,"firepit",2015-03-06,12:47:00,2015-03-06,2015-03-06,0.214285714285714,0.785714285714286,0,1,0.7,0,12.3,18.2,15.2,61.2
3133,"Beira Litoral","Viseu","Sátão","São Miguel de Vila Boa","40.1602777777778",-7.16138888888889,"fire",2015-03-06,12:57:00,2015-03-06,2015-03-06,0.709803921568627,0.290196078431373,0,1,1.275,1,9.8,16.6,13.1,36
3134,"Beira Interior","Guarda","Figueira de Castelo Rodrigo","Mata de Lobos","40.1586111111111",-6.16361111111111,"fire",2015-03-06,13:19:00,2015-03-06,2015-03-06,0.00321543408360129,0.996784565916399,0,1,3.11,0,9.8,16.6,13.1,36
3135,"Trás-os-Montes","Vila Real","Valpaços","Algeriz","41.1580555555556",-7.15388888888889,"fire",2015-03-06,13:30:00,2015-03-06,2015-03-06,1,0,0,1,1.5,0,7.5,14.2,8.4,36
3136,"Alentejo","Setúbal","Santiago do Cacém","Santiago do Cacém","37.1644444444444",-8.15527777777778,"firepit",2015-03-06,13:54:00,2015-03-06,2015-03-06,1,0,0,1,0.1462,0,14.3,19,24.8,54
3137,"Entre Douro e Minho","Porto","Baião","União das freguesias de Baião (Santa Leocádia) e Mesquinhata","41.1594444444444",-8.15,"firepit",2015-03-06,14:01:00,2015-03-06,2015-03-06,0,1,0,1,0.05,0,7.5,14.2,8.4,36
3138,"Beira Litoral","Aveiro","Oliveira do Bairro","Oliveira do Bairro","40.1625",-8.15138888888889,"agriculture",2015-03-06,14:02:00,2015-03-06,2015-03-06,0,0,1,0,0.015,1,12.3,18.2,15.2,61.2
3139,"Beira Litoral","Aveiro","Anadia","Vilarinho do Bairro","40.1661111111111",-8.16083333333333,"agriculture",2015-03-06,14:13:00,2015-03-06,2015-03-06,0,0,1,0,0.45,0,12.3,18.2,15.2,61.2
3140,"Trás-os-Montes","Viseu","Moimenta da Beira","Sever","40.1658333333333",-7.16222222222222,"firepit",2015-03-06,14:18:00,2015-03-06,2015-03-06,0,1,0,1,0.29,0,4.5,10.1,14.1,30.0984441301273
3141,"Alentejo","Portalegre","Campo Maior","Nossa Senhora da Expectação","39.1611111111111",-7.15833333333333,"agriculture",2015-03-06,14:34:00,2015-03-06,2015-03-06,0,0,1,0,2e-04,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
3142,"Beira Interior","Guarda","Sabugal","Fóios","40.165",-6.15916666666667,"firepit",2015-03-06,14:40:00,2015-03-06,2015-03-06,0,1,0,1,0.9,0,9.8,16.6,13.1,36
